CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,mes,anho,dia,nombre_mes
32538,Female,Eva Hazon,BOOMOODEERIE,NSW,New South Wales,2469,Australia,Australia,1986-07-20,7,1986,Sunday,July
32939,Female,Alica Sizer,WONGULLA,SA,South Australia,5238,Australia,Australia,1951-06-09,6,1951,Saturday,June
33036,Male,Tyler Galvin,BYNG,NSW,New South Wales,2798,Australia,Australia,1959-07-31,7,1959,Friday,July
33205,Male,Andrew Hollway,CRYSTAL BROOK,QLD,Queensland,4800,Australia,Australia,1943-01-10,1,1943,Sunday,January
33444,Male,Brodie Thirkell,CLAYTON,VIC,Victoria,3168,Australia,Australia,1968-01-09,1,1968,Tuesday,January
34081,Female,Imogen Permewan,FYANS CREEK,VIC,Victoria,3381,Australia,Australia,1939-05-08,5,1939,Monday,May
34126,Female,Victoria Tasman,MENINGIE EAST,SA,South Australia,5264,Australia,Australia,1967-09-07,9,1967,Thursday,September
34143,Male,John Gowlland,WARRANWOOD,VIC,Victoria,3134,Australia,Australia,1991-04-07,4,1991,Sunday,April
34431,Male,Leo Badger,BEACONSFIELD,WA,Western Australia,6162,Australia,Australia,1940-02-02,2,1940,Friday,February
34451,Male,Harry Edwin,GLADSTONE,NSW,New South Wales,2440,Australia,Australia,1972-11-01,11,1972,Wednesday,November
34462,Male,Tyson Tishler,TALAROO,QLD,Queensland,4871,Australia,Australia,1938-07-09,7,1938,Saturday,July
34850,Female,Caitlin O'Loghlin,BLUE VALE,NSW,New South Wales,2380,Australia,Australia,1960-11-30,11,1960,Wednesday,November
34915,Female,Kate Byles,MOUNT CRYSTAL,NSW,New South Wales,2665,Australia,Australia,1969-01-28,1,1969,Tuesday,January
35257,Female,Ella Oxenham,FERNHILL,NSW,New South Wales,2519,Australia,Australia,1970-02-20,2,1970,Friday,February
35479,Male,Jeremy Petre,COSSACK,WA,Western Australia,6720,Australia,Australia,1978-06-08,6,1978,Thursday,June
35703,Male,Rory Cotton,LUGARNO,NSW,New South Wales,2210,Australia,Australia,1961-12-14,12,1961,Thursday,December
35733,Female,Charlotte Shaw,WAROONA,WA,Western Australia,6215,Australia,Australia,1955-05-14,5,1955,Saturday,May
35795,Male,Riley Clegg,MOYARRA,VIC,Victoria,3951,Australia,Australia,1995-08-07,8,1995,Monday,August
36112,Female,Emma Gepp,ANNUELLO,VIC,Victoria,3549,Australia,Australia,1937-02-12,2,1937,Friday,February
36336,Female,Anna Burston,DJARAWONG,QLD,Queensland,4854,Australia,Australia,1990-09-21,9,1990,Friday,September
36418,Female,Jorja Whitlam,MOUNT DAVID,NSW,New South Wales,2795,Australia,Australia,1946-02-18,2,1946,Monday,February
36507,Male,Joseph Paten,Golden Valley,TAS,Tasmania,7304,Australia,Australia,1955-03-23,3,1955,Wednesday,March
36816,Male,Luke Lazenby,LONGWARRY NORTH,VIC,Victoria,3816,Australia,Australia,1971-05-18,5,1971,Tuesday,May
36918,Male,Blake Mann,OWEN,SA,South Australia,5460,Australia,Australia,1982-11-06,11,1982,Saturday,November
37070,Female,Alyssa Hooker,WANGANUI,NSW,New South Wales,2482,Australia,Australia,1981-07-18,7,1981,Saturday,July
37251,Male,Leo Scerri,GHERANG,VIC,Victoria,3240,Australia,Australia,1951-06-17,6,1951,Sunday,June
37408,Male,Jaxon Rebell,TORRENS,ACT,Australian Capital Territory,2607,Australia,Australia,1975-10-11,10,1975,Saturday,October
37580,Female,Mariam Baylee,TOMAHAWK,TAS,Tasmania,7262,Australia,Australia,1942-01-12,1,1942,Monday,January
37585,Female,Lauren Fink,YELTA,SA,South Australia,5558,Australia,Australia,1944-04-17,4,1944,Monday,April
37802,Male,Luke Byron,SOUTH DUDLEY,VIC,Victoria,3995,Australia,Australia,1990-07-09,7,1990,Monday,July
37991,Male,Cooper Gillison,CARWELL,NSW,New South Wales,2849,Australia,Australia,1937-01-06,1,1937,Wednesday,January
38006,Male,Lachlan Postle,DYRAABA,NSW,New South Wales,2470,Australia,Australia,1955-10-29,10,1955,Saturday,October
38036,Female,Kiara Schaw,UPPER YARRAMAN,QLD,Queensland,4614,Australia,Australia,1960-07-26,7,1960,Tuesday,July
38183,Male,Hunter Montagu,NEW ITALY,NSW,New South Wales,2472,Australia,Australia,1944-07-30,7,1944,Sunday,July
38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,11,1972,Wednesday,November
38212,Female,Stella Cain,WOOROONOOK,VIC,Victoria,3525,Australia,Australia,1985-01-28,1,1985,Monday,January
38558,Female,Audrey Bold,BOSTOBRICK,NSW,New South Wales,2453,Australia,Australia,1946-05-19,5,1946,Sunday,May
38613,Male,Hamish Mason,Tacoma,NSW,New South Wales,2259,Australia,Australia,1988-03-16,3,1988,Wednesday,March
38865,Male,Christopher Edmund,WINDORAH,QLD,Queensland,4481,Australia,Australia,1948-08-17,8,1948,Tuesday,August
38950,Female,Hannah Edmond,ARTHUR RIVER,TAS,Tasmania,7330,Australia,Australia,1954-12-08,12,1954,Wednesday,December
39183,Male,Julian Gutteridge,KURMOND,NSW,New South Wales,2757,Australia,Australia,1973-04-25,4,1973,Wednesday,April
39246,Male,Darcy Falconer,MANDALAY,QLD,Queensland,4802,Australia,Australia,1974-10-20,10,1974,Sunday,October
39268,Female,Madeleine Marx,KALLANGUR,QLD,Queensland,4503,Australia,Australia,1975-07-24,7,1975,Thursday,July
39314,Male,Leo Ligar,LIGHT PASS,SA,South Australia,5355,Australia,Australia,1985-04-20,4,1985,Saturday,April
39498,Female,Amy Curtain,SWANBROOK,NSW,New South Wales,2360,Australia,Australia,1996-08-13,8,1996,Tuesday,August
39582,Male,Mason Therry,RISDON,TAS,Tasmania,7017,Australia,Australia,1974-03-15,3,1974,Friday,March
39592,Female,Alicia Muntz,SOUTH SPRINGFIELD,TAS,Tasmania,7260,Australia,Australia,1965-04-20,4,1965,Tuesday,April
39894,Female,Samantha Begg,JUNEE,NSW,New South Wales,2663,Australia,Australia,1941-02-26,2,1941,Wednesday,February
39927,Male,Bailey Barnet,SORELL,TAS,Tasmania,7172,Australia,Australia,1984-05-15,5,1984,Tuesday,May
39996,Male,Harry Dawes,BENDOURA,NSW,New South Wales,2622,Australia,Australia,2001-05-09,5,2001,Wednesday,May
40052,Female,Isabel Dettmann,WAVERTON,NSW,New South Wales,2060,Australia,Australia,1957-09-06,9,1957,Friday,September
40221,Male,Jonathan Hammond,PARA HILLS WEST,SA,South Australia,5096,Australia,Australia,2001-11-01,11,2001,Thursday,November
40327,Female,Madeleine Laing,PIALLIGO,ACT,Australian Capital Territory,2609,Australia,Australia,1940-08-23,8,1940,Friday,August
40363,Female,Alyssa Henslowe,DOUBLE BAY,NSW,New South Wales,2028,Australia,Australia,1984-07-08,7,1984,Sunday,July
40443,Female,Amber Normanby,CARSS PARK,NSW,New South Wales,2221,Australia,Australia,1938-04-13,4,1938,Wednesday,April
40649,Male,Kai De Vis,KANGIARA,NSW,New South Wales,2582,Australia,Australia,1972-11-29,11,1972,Wednesday,November
40662,Male,Oliver Michie,MOUNT HICKS,TAS,Tasmania,7325,Australia,Australia,1960-12-18,12,1960,Sunday,December
40669,Male,Cody Wheare,MARTINS CREEK,NSW,New South Wales,2420,Australia,Australia,1968-09-22,9,1968,Sunday,September
40741,Male,Leo Bussau,HARLAXTON,QLD,Queensland,4350,Australia,Australia,1937-06-13,6,1937,Sunday,June
41281,Male,Lincoln D'Albertis,FITZGERALDS MOUNT,NSW,New South Wales,2799,Australia,Australia,1945-10-27,10,1945,Saturday,October
41386,Female,Stephanie Grant,SEAL BAY,SA,South Australia,5223,Australia,Australia,1948-06-20,6,1948,Sunday,June
41570,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1937-08-15,8,1937,Sunday,August
41674,Male,Jonathan Hodges,NORTH LAKE GRACE,WA,Western Australia,6353,Australia,Australia,1938-03-04,3,1938,Friday,March
41707,Male,Joseph Wheeler,YALLAH,NSW,New South Wales,2530,Australia,Australia,1957-04-19,4,1957,Friday,April
41892,Female,Madeline Eales,DARGAN,NSW,New South Wales,2786,Australia,Australia,1983-01-09,1,1983,Sunday,January
42134,Male,Benjamin Ethel,EAST YUNA,WA,Western Australia,6532,Australia,Australia,1942-09-22,9,1942,Tuesday,September
42177,Male,Brock James,ELLEKER,WA,Western Australia,6330,Australia,Australia,1960-07-19,7,1960,Tuesday,July
42364,Female,Layla Silas,MARLO MERRICAN,NSW,New South Wales,2446,Australia,Australia,1952-09-27,9,1952,Saturday,September
42408,Male,Noah Hinchcliffe,THE PALMS,QLD,Queensland,4570,Australia,Australia,1988-11-04,11,1988,Friday,November
42474,Male,Alexander Leane,NUBBA,NSW,New South Wales,2587,Australia,Australia,2000-05-23,5,2000,Tuesday,May
42603,Female,Amy Sawyer,CUSHNIE,QLD,Queensland,4608,Australia,Australia,2000-10-09,10,2000,Monday,October
42840,Female,Savannah Lansell,XANTIPPE,WA,Western Australia,6609,Australia,Australia,1936-05-23,5,1936,Saturday,May
42956,Male,Ben Raff,BARA,NSW,New South Wales,2850,Australia,Australia,1944-05-06,5,1944,Saturday,May
43784,Male,Jeremy Iliffe,SNOWTOWN,SA,South Australia,5520,Australia,Australia,1951-03-19,3,1951,Monday,March
43798,Female,Rachel Welch,AMAMOOR,QLD,Queensland,4570,Australia,Australia,1966-01-11,1,1966,Tuesday,January
43840,Female,Rose Vlamingh,OATLANDS,TAS,Tasmania,7120,Australia,Australia,1950-01-19,1,1950,Thursday,January
44080,Female,Rachel Baldwin,Brighton,VIC,Victoria,3186,Australia,Australia,1954-01-20,1,1954,Wednesday,January
44195,Male,Brayden Topp,LOWER MANGROVE,NSW,New South Wales,2250,Australia,Australia,1984-01-09,1,1984,Monday,January
44207,Female,Stella Sternberg,KESWICK TERMINAL,SA,South Australia,5035,Australia,Australia,1984-03-16,3,1984,Friday,March
44301,Female,Annabelle Feetham,DUNNROCK,QLD,Queensland,4740,Australia,Australia,1947-10-04,10,1947,Saturday,October
44493,Female,Jorja Colechin,JACKEYS MARSH,TAS,Tasmania,7304,Australia,Australia,1963-04-28,4,1963,Sunday,April
44496,Male,Spencer Beach,MOUNT JOY,SA,South Australia,5670,Australia,Australia,1949-09-28,9,1949,Wednesday,September
44728,Female,Abbey Remington,DIGGORA,VIC,Victoria,3561,Australia,Australia,1953-03-14,3,1953,Saturday,March
44906,Male,Tyson Backhouse,MOUNT GAMBIER,SA,South Australia,5291,Australia,Australia,1994-10-06,10,1994,Thursday,October
45169,Female,Victoria Ness,GLENROY,QLD,Queensland,4702,Australia,Australia,1990-04-04,4,1990,Wednesday,April
45172,Female,Audrey Crooke,SCOPUS,TAS,Tasmania,7330,Australia,Australia,1986-05-25,5,1986,Sunday,May
45250,Male,Darcy Fryer,SACKVILLE,NSW,New South Wales,2756,Australia,Australia,1968-11-21,11,1968,Thursday,November
45436,Female,Maya McIlveen,MILLFIELD,NSW,New South Wales,2325,Australia,Australia,1952-04-16,4,1952,Wednesday,April
45522,Male,Alexander Fenston,TIMBILLICA,NSW,New South Wales,2551,Australia,Australia,1985-04-09,4,1985,Tuesday,April
45781,Male,Bailey Coxen,PONTVILLE,TAS,Tasmania,7030,Australia,Australia,1946-02-27,2,1946,Wednesday,February
45814,Male,Declan Richard,SPRING HILL,NSW,New South Wales,2800,Australia,Australia,1968-04-05,4,1968,Friday,April
46155,Female,Alice Phillip,BOWES,WA,Western Australia,6535,Australia,Australia,1956-02-16,2,1956,Thursday,February
46917,Male,Jamie Price,MERU,WA,Western Australia,6530,Australia,Australia,2000-01-03,1,2000,Monday,January
46996,Male,Jonathan Kempt,MURRAY ISLAND,QLD,Queensland,4875,Australia,Australia,1987-02-20,2,1987,Friday,February
47382,Female,Brooke Richardson,NORTHGATE,SA,South Australia,5085,Australia,Australia,1955-05-02,5,1955,Monday,May
47518,Female,Alana Spencer,UNDULLAH,QLD,Queensland,4285,Australia,Australia,1946-05-13,5,1946,Monday,May
47712,Male,Aidan Dethridge,CREMORNE,NSW,New South Wales,2090,Australia,Australia,1976-08-30,8,1976,Monday,August
48080,Male,Lincoln Muscio,FERNY CREEK,VIC,Victoria,3786,Australia,Australia,1940-04-10,4,1940,Wednesday,April
48247,Male,Joseph Clemes,HAY FLAT,SA,South Australia,5204,Australia,Australia,1967-05-05,5,1967,Friday,May
48367,Female,Rose Allardyce,INSKIP,QLD,Queensland,4581,Australia,Australia,1949-04-09,4,1949,Saturday,April
48383,Female,Chloe Gillen,KOYUGA SOUTH,VIC,Victoria,3621,Australia,Australia,1951-06-06,6,1951,Wednesday,June
48466,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,1984-12-13,12,1984,Thursday,December
48733,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,1989-07-22,7,1989,Saturday,July
48846,Female,Lucy Kellway,BOWELLING,WA,Western Australia,6225,Australia,Australia,1944-11-04,11,1944,Saturday,November
48925,Male,Elijah Albert,WOOLOCUTTY,WA,Western Australia,6369,Australia,Australia,1939-09-15,9,1939,Friday,September
49400,Male,Mason Ransford,WOOMBYE,QLD,Queensland,4559,Australia,Australia,1967-03-15,3,1967,Wednesday,March
49501,Female,Amelie Edmondson,BUNGABBEE,NSW,New South Wales,2480,Australia,Australia,1982-07-16,7,1982,Friday,July
49606,Female,Claire Kerr,GREYMARE,QLD,Queensland,4370,Australia,Australia,1950-04-10,4,1950,Monday,April
49748,Male,Tyson Flowers,PARUNA,SA,South Australia,5311,Australia,Australia,1980-02-14,2,1980,Thursday,February
49776,Female,Jessica Warburton,ROCKLEY MOUNT,NSW,New South Wales,2795,Australia,Australia,1944-07-31,7,1944,Monday,July
49950,Female,Tayla Canterbury,EAST LAUNCESTON,TAS,Tasmania,7250,Australia,Australia,1998-10-18,10,1998,Sunday,October
50075,Male,Jayden Lloyd,MOUNT MURCHISON,QLD,Queensland,4715,Australia,Australia,1961-11-07,11,1961,Tuesday,November
50122,Female,Brianna O'Neil,SURBITON,QLD,Queensland,4724,Australia,Australia,1979-09-30,9,1979,Sunday,September
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,1936-11-18,11,1936,Wednesday,November
50705,Female,Scarlett Reeve,YEAGARUP,WA,Western Australia,6260,Australia,Australia,1948-08-23,8,1948,Monday,August
50719,Female,Angelina Wunderlich,POINT GREY,WA,Western Australia,6208,Australia,Australia,1995-03-27,3,1995,Monday,March
50741,Male,Tyson Hurley,FRANKFORD,TAS,Tasmania,7275,Australia,Australia,1942-01-23,1,1942,Friday,January
51172,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,1957-12-04,12,1957,Wednesday,December
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,NSW,New South Wales,2287,Australia,Australia,1939-03-04,3,1939,Saturday,March
51228,Male,Marcus Christian,GIRU,QLD,Queensland,4809,Australia,Australia,1978-01-31,1,1978,Tuesday,January
51314,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,1954-06-23,6,1954,Wednesday,June
51429,Male,Thomas Kavel,WONBOYN LAKE,NSW,New South Wales,2551,Australia,Australia,1979-01-05,1,1979,Friday,January
51648,Female,Jasmine Sellar,KYBUNGA,SA,South Australia,5453,Australia,Australia,1989-06-11,6,1989,Sunday,June
51649,Male,Toby Batchelor,YANDINA,QLD,Queensland,4561,Australia,Australia,1958-02-26,2,1958,Wednesday,February
51718,Female,Phoebe Voss,HACKNEY,SA,South Australia,5069,Australia,Australia,1938-07-25,7,1938,Monday,July
52435,Male,Charles Kenneally,YADBORO,NSW,New South Wales,2539,Australia,Australia,1956-02-29,2,1956,Wednesday,February
52536,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,1987-02-16,2,1987,Monday,February
52694,Female,Grace Bidwill,Sheffield,TAS,Tasmania,7306,Australia,Australia,1972-05-21,5,1972,Sunday,May
53168,Male,Dylan Monds,JOYNER,QLD,Queensland,4500,Australia,Australia,1959-04-05,4,1959,Sunday,April
53260,Female,Keira Rowallan,MOUNT FRANKLIN,VIC,Victoria,3461,Australia,Australia,1936-05-09,5,1936,Saturday,May
53318,Female,Grace Osburn,TOWNSON,QLD,Queensland,4341,Australia,Australia,1954-12-03,12,1954,Friday,December
53891,Male,Dominic Baylee,BINDA,NSW,New South Wales,2583,Australia,Australia,1944-02-10,2,1944,Thursday,February
53920,Female,Jade Higgins,BUCKENBOWRA,NSW,New South Wales,2536,Australia,Australia,1986-03-27,3,1986,Thursday,March
54089,Male,Jake Toft,THE GLEN,NSW,New South Wales,2476,Australia,Australia,1936-09-11,9,1936,Friday,September
54161,Male,Leo Voss,WOODY POINT,QLD,Queensland,4019,Australia,Australia,1992-06-24,6,1992,Wednesday,June
54535,Male,Joshua Nugan,CANNINDAH,QLD,Queensland,4630,Australia,Australia,1957-11-08,11,1957,Friday,November
54560,Female,Eden Bickford,ABINGDON DOWNS,QLD,Queensland,4871,Australia,Australia,1962-05-30,5,1962,Wednesday,May
54582,Female,Leah Fairbridge,LIMONITE,VIC,Victoria,3871,Australia,Australia,1978-09-15,9,1978,Friday,September
54627,Male,John Randall,TROWUTTA,TAS,Tasmania,7330,Australia,Australia,1968-05-25,5,1968,Saturday,May
54704,Female,Alice Bartlett,TRAVANCORE,VIC,Victoria,3032,Australia,Australia,1951-10-22,10,1951,Monday,October
54752,Female,Natasha Morrison,SOUTH BUNBURY,WA,Western Australia,6230,Australia,Australia,1965-12-16,12,1965,Thursday,December
54794,Female,Georgia Barclay-Harvey,GARIE,NSW,New South Wales,2232,Australia,Australia,1965-08-09,8,1965,Monday,August
54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,1939-05-24,5,1939,Wednesday,May
55039,Male,James Connal,MOUNT MORIAC,VIC,Victoria,3240,Australia,Australia,1960-10-07,10,1960,Friday,October
55066,Male,Samuel Atherton,DOLLYS FLAT,NSW,New South Wales,2429,Australia,Australia,1942-02-14,2,1942,Saturday,February
55084,Male,Angus Ten,PARAP,NT,Northern Territory,820,Australia,Australia,1963-12-03,12,1963,Tuesday,December
55411,Female,Lilian Stainforth,PHOENIX PARK,NSW,New South Wales,2321,Australia,Australia,1982-02-05,2,1982,Friday,February
55464,Female,Holly Mansour,PADDYS RIVER,NSW,New South Wales,2653,Australia,Australia,1981-11-16,11,1981,Monday,November
55715,Female,Eve Jephcott,HERDSMAN,WA,Western Australia,6017,Australia,Australia,1986-03-23,3,1986,Sunday,March
55914,Male,Lachlan Webb,SOUTH FREMANTLE,WA,Western Australia,6162,Australia,Australia,1992-07-31,7,1992,Friday,July
56161,Male,Aidan Burnett,UPPER CASTRA,TAS,Tasmania,7315,Australia,Australia,1994-05-02,5,1994,Monday,May
56480,Female,Zoe Tyrrell,KYBUNGA,SA,South Australia,5453,Australia,Australia,1975-03-25,3,1975,Tuesday,March
56562,Female,Lucy Mansour,ALBERT PARK,VIC,Victoria,3206,Australia,Australia,1949-11-05,11,1949,Saturday,November
56791,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,1994-08-26,8,1994,Friday,August
56834,Female,Abigail McElhone,PIKES CREEK,QLD,Queensland,4380,Australia,Australia,1964-01-13,1,1964,Monday,January
56951,Female,Kate Bardsley,HURSTBRIDGE,VIC,Victoria,3099,Australia,Australia,1985-10-20,10,1985,Sunday,October
56999,Female,Amelia Fargher,CORNDALE,NSW,New South Wales,2480,Australia,Australia,1984-02-26,2,1984,Sunday,February
57093,Male,Hayden Laidley,SPRING MOUNTAIN,NSW,New South Wales,2360,Australia,Australia,1954-02-09,2,1954,Tuesday,February
57246,Male,Toby Dillon,CITY WEST CAMPUS,SA,South Australia,5000,Australia,Australia,1987-03-10,3,1987,Tuesday,March
57294,Female,Makayla Bold,TRARALGON EAST,VIC,Victoria,3844,Australia,Australia,1980-05-15,5,1980,Thursday,May
57307,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,1980-11-14,11,1980,Friday,November
57374,Male,Jack Coote,COLONGRA,NSW,New South Wales,2262,Australia,Australia,1938-01-19,1,1938,Wednesday,January
57491,Male,Ryan Custance,MILLBANK,QLD,Queensland,4670,Australia,Australia,1985-09-16,9,1985,Monday,September
57662,Male,Archer Tozer,COALSTOUN LAKES,QLD,Queensland,4621,Australia,Australia,1982-06-10,6,1982,Thursday,June
57681,Male,Caleb Louat,ROCKWELL,WA,Western Australia,6532,Australia,Australia,1958-05-05,5,1958,Monday,May
57820,Male,Edward Howarde,DARGO,VIC,Victoria,3862,Australia,Australia,1951-05-05,5,1951,Saturday,May
57938,Male,Alexander Courtice,LIPAROO,VIC,Victoria,3549,Australia,Australia,1979-10-09,10,1979,Tuesday,October
58066,Male,Andrew Forde,ASHMONT,NSW,New South Wales,2650,Australia,Australia,1942-10-23,10,1942,Friday,October
58105,Female,Mariam Bright,CAMBRAI,SA,South Australia,5353,Australia,Australia,1980-04-12,4,1980,Saturday,April
58212,Female,Amy Goffage,OAKFORD,WA,Western Australia,6121,Australia,Australia,1965-01-04,1,1965,Monday,January
58710,Male,Jordan Foveaux,GOSNELLS,WA,Western Australia,6110,Australia,Australia,1949-11-21,11,1949,Monday,November
58919,Female,Kaitlyn Fenton,FLOREAT FORUM,WA,Western Australia,6014,Australia,Australia,1960-09-13,9,1960,Tuesday,September
59159,Female,Maya Pasley,CAPE HILLSBOROUGH,QLD,Queensland,4740,Australia,Australia,1947-07-29,7,1947,Tuesday,July
59304,Male,Patrick Collie,CARLINGFORD,NSW,New South Wales,2118,Australia,Australia,1953-10-01,10,1953,Thursday,October
59422,Female,Amber Sykes,HILLGROVE,NSW,New South Wales,2350,Australia,Australia,1990-02-13,2,1990,Tuesday,February
